what,kind,bundleId,bundleVersion,description,time
error,log,,,"ERROR [2014-12-22 12:43:52,632] (AstContentProvider.java:getElements:81) - Failed to read apex class\r\n",1419232432639
error,log,,,"ERROR [2014-12-22 12:43:52,639] (AstContentProvider.java:getElements:81) - Failed to read apex class\r\n",1419232432643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419232433377
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1419232433578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419232443109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419232444385
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1419232448448
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1419232448449
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1419232450055
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419232452058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419232453770
opened,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1419232453830
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1419232453945
error,log,,,"ERROR [2014-12-22 12:44:13,996] (AstContentProvider.java:getElements:81) - Failed to read apex class\r\n",1419232454000
error,log,,,"ERROR [2014-12-22 12:44:14,000] (AstContentProvider.java:getElements:81) - Failed to read apex class\r\n",1419232454004
error,log,,,"ERROR [2014-12-22 12:44:14,005] (AstContentProvider.java:getElements:81) - Failed to read apex class\r\n",1419232454008
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1419232456494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419232462342
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419232574578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419232575746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419232593411
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1419232596125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419232599045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1419232610813
