what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413190250175
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413190259898
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1413190272660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413190274514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413190318980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413190319631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413190320293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413190329135
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413190698442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413190699534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413190858400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413190858844
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413192908019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413192909077
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413193602054
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413193602913
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413195672444
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1413195679499
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1413195679499
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1413195680852
closed,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1413195681889
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413195683235
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413195684323
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1413195685146
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1413195691920
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1413195691921
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1413195691946
