what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412748556923
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412748566645
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412748576818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412748586492
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412748591519
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412748601363
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412748606761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412748607154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412748608361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412748614900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412748618621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412748623629
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412748633506
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412748635986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1412748657617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1412748663280
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1412748687978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1412748688490
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1412748688856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1412748689114
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1412748689304
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1412748689498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412748703761
