what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1412697856248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412697859143
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412697860799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412697861494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412697862986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412697865159
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412697873582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412697874894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412697882750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412697883663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412697894683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412697922438
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412697926276
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412697927476
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412697937818
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412697954952
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1412697956503
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412697960803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412697979352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412697982035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1412697989640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412697991238
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412698009181
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412698014989
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412698016325
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412698018045
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412698020508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412698143951
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1412698204195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1412698204610
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1412698205190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412698207564
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412698317677
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412698343448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412698344483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412698348260
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412698349563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412698357477
