what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412337324886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412337326502
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412338187313
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1412338205957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412338231463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412338247759
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412338257865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412338258647
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412338281768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412338292402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412338310681
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1412338312528
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412338324887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412338329288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412338332417
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1412338338965
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412338362025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412338364652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1412338383105
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412338396382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412338626636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412338632636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412338639963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412338846547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412338859701
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412338865225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412338871637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412338873338
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412338880219
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412338907680
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339023634
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339024614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339031545
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339074418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339075777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339083427
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339084873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339089872
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339091466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339097127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339098232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339162217
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339166025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339170130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339172097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339379215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339383207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339561638
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1412339579944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412339587548
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1412339592974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339598750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339599490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339601454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339812844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339886636
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339955052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412339964403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412340065948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412340113570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412340169308
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1412340179030
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1412340185903
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1412340189175
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1412340218351
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1412340234804
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412340237823
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412340244092
