what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169556980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169559377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169560227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169561607
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169562483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169564808
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169578043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169579962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169580579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169590655
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412169594170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169645875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169646849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169648203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169651088
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412169667813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412169679258
error,log,,,"ERROR [2014-10-01 18:51:19,874] (AstUtils.java:getOffsetFromRowColumn:231) - Unable to compute offset\r\n",1412169679880
error,log,,,"ERROR [2014-10-01 18:51:19,880] (AstUtils.java:getOffsetFromRowColumn:231) - Unable to compute offset\r\n",1412169679885
error,log,,,"ERROR [2014-10-01 18:51:19,885] (AstUtils.java:getLength:339) - Unable to compute length\r\n",1412169679889
error,log,,,"ERROR [2014-10-01 18:51:39,397] (AstUtils.java:getOffsetFromRowColumn:231) - Unable to compute offset\r\n",1412169699402
error,log,,,"ERROR [2014-10-01 18:51:39,402] (AstUtils.java:getOffsetFromRowColumn:231) - Unable to compute offset\r\n",1412169699408
error,log,,,"ERROR [2014-10-01 18:51:39,408] (AstUtils.java:getLength:339) - Unable to compute length\r\n",1412169699412
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412169712981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412169715241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169723146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169736872
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412169744025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412169747173
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412169748906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1412169757041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169778555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169854596
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412169872521
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170003587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170073912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170194196
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412170237665
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412170240405
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170250008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170334914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412170336773
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1412170339204
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170383062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170387033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170389118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170478127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412170519999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412170522341
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1412170603373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170635597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170712231
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1412170839834
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1412170842195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1412170842688
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1412170843008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1412170843152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1412170843296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1412170843616
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1412170843775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1412170843904
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412170849968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1412170855408
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.html",1412170857940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170888531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170890409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170890539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170890543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170913653
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170915323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170928454
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170932170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412170958226
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412171020252
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412171022833
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1412171038045
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412171095355
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412171102144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412171125147
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412171127041
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412171137114
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412171147283
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1412171147300
