what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1412239091591
activated,editor,com.salesforce.ide.ui.editors,28.0.1.201309101331,"com.salesforce.ide.ui.editors.apex",1412239095102
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412239101677
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412239103556
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1412239105793
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412239113803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412239338193
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412239339569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412239493831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412239512880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412239521119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412239530224
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412239530232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412239530353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412239658545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412239694487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412239704818
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412239728191
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412239758014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412239862145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412239864182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412239869657
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412239873762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412239889542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412239910274
