what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412408535392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412408805191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412408810829
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412408833044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412408833205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412408901316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412408981165
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412409001382
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409007148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412409009526
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409011180
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409012864
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1412409013963
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1412409014005
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1412409036108
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412409045238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409046539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1412409070877
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409074602
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412409093691
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409097011
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412409119621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409122570
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412409142293
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409151419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1412409163182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409175401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412409183861
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409191578
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409195210
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412409346292
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409348504
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412409356003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412409358388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409358985
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412409360868
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409363033
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409364825
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412409389299
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409391287
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.smartEnter",1412409395993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1412409399121
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412409441971
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409443958
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412409448883
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409451561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412409453590
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1412409473269
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412409489425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412409849808
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412409861230
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412409931655
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412409947359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412409948658
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412409974975
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412409983743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412409984370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412409989798
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412409995231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412409995731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410017278
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412410033438
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410034306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410054789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412410067502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410068113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410076214
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412410081262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410081808
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410086093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412410116190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410116721
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410128014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410131140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410215509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410251540
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410439595
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412410447852
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410448303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410451587
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412410456347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410456766
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410463651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412410477340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410479458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410491834
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412410503147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410504462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410514003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412410523979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410524446
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410544994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412410559787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410560238
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410605194
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412410634043
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410635569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410642074
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410651770
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410661849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410689746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410690569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412410696426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1412410700782
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1412410702291
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410724024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410831105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412410835017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410835708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410861328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412410886473
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410887743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410896400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410899591
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410976097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412410981352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412410996936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412410999342
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412411004143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412411005174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412411090797
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1412411094759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412411100149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412411106503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412411107534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412411182198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1412411241405
